22, 0, 1.66811e+08, 5.20097e+07, 3.86358e+07, 4.06929e+07, 1.49604e+07, 2.05124e+07, 1.33412, 1.03748e+06, 1.11329e+08, 2.483e+06, 2393.3, 535833, 710255, 493643, 4.55959e+07, 7925.37, 0, 1.02955e+06, 5.01831e+07, 6.79877e+06, 5.4347e+07, 80.7619, 8.8596, 963.874, 0.0531115, 28, 10, 28, 10, 9.19166e+09, 256, 64, -nan, TR, 0, 4096, 1, 6, 4096, 
14, 0, 1.03837e+08, 2.4558e+07, 2.30246e+07, 2.74752e+07, 1.26808e+07, 1.60985e+07, 1.23457, 960061, 8.34075e+07, 6.36781e+06, 6632.72, 495848, 567302, 456807, 3.26824e+07, 7333.96, 0, 952727, 3.94696e+07, 3.66144e+06, 4.02765e+07, 102.385, 9.57404, 1041.6, 0.0922025, 30.8, 10.6, 30.8, 10.6, 9.19166e+09, 256, 64, -nan, TR, 0, 4096, 1, 6, 4096, 
10, 0, 5.24291e+07, 1.53512e+07, 1.01822e+07, 1.33678e+07, 5.80951e+06, 7.71852e+06, 1.15857, 900963, 6.00777e+07, 6.63515e+06, 7364.5, 465325, 467442, 428687, 2.08589e+07, 6882.51, 0, 894081, 3.0229e+07, 3.01777e+06, 2.6831e+07, 137.779, 10.202, 1109.92, 0.194587, 31.25, 12.8, 31.25, 12.8, 9.19166e+09, 256, 64, -nan, TR, 0, 4096, 1, 6, 4096, 
7, 0, 3.83994e+07, 1.03594e+07, 7.49139e+06, 1.18798e+07, 3.80824e+06, 4.8605e+06, 1.13047, 879105, 4.82411e+07, 7.08671e+06, 8061.28, 454036, 413185, 418287, 1.55105e+07, 6715.53, 0, 872389, 2.50453e+07, 2.67249e+06, 2.05233e+07, 166.131, 10.4557, 1137.52, 0.272288, 34.43, 16, 34.43, 16, 9.19166e+09, 256, 64, -nan, TR, 0, 4096, 1, 6, 4096, 
5, 0, 2.82399e+07, 8.05936e+06, 4.88575e+06, 9.29213e+06, 2.57153e+06, 3.4311e+06, 1.03777, 807024, 4.04005e+07, 6.22504e+06, 7713.58, 416808, 333981, 383990, 1.33884e+07, 6164.9, 0, 800859, 2.08293e+07, 2.17127e+06, 1.73999e+07, 197.138, 11.3896, 1239.12, 0.403316, 43.75, 19.2, 43.75, 19.2, 9.19166e+09, 256, 64, -nan, TR, 0, 4096, 1, 6, 4096, 
3, 0, 2.41919e+07, 7.07312e+06, 3.9554e+06, 8.77612e+06, 1.93169e+06, 2.45553e+06, 1.03225, 802731, 3.75554e+07, 6.38676e+06, 7956.29, 414590, 295881, 381947, 1.27891e+07, 6132.1, 0, 796599, 1.87012e+07, 1.91577e+06, 1.69384e+07, 209.176, 11.4505, 1245.75, 0.47332, 68.26, 30, 68.26, 30, 9.19166e+09, 256, 64, -nan, TR, 0, 4096, 1, 6, 4096, 
2, 0, 2.46861e+07, 7.73698e+06, 3.75126e+06, 9.38795e+06, 1.3305e+06, 2.47936e+06, 1.02343, 964552, 3.27813e+07, 6.6054e+06, 6848.16, 411048, 138792, 547364, 1.09699e+07, 6079.71, 0, 958472, 1.85454e+07, 1.03352e+06, 1.32023e+07, 233.37, 9.52947, 1036.75, 0.386026, 120, 42, 120, 42, 9.19166e+09, 256, 64, -nan, TR, 0, 4096, 1, 6, 4096, 
1, 0, 1.61294e+07, 4.42113e+06, 2.29803e+06, 6.76824e+06, 868115, 1.77393e+06, 0.961687, 985610, 2.29589e+07, 9.55881e+06, 9698.37, 386248, 129944, 593592, 7.74724e+06, 5712.9, 0, 979897, 1.24896e+07, 846995, 9.62223e+06, 282.667, 9.32586, 1014.6, 0.578189, 144, 80, 144, 80, 9.19166e+09, 256, 64, -nan, TR, 0, 4096, 1, 6, 4096, 
22, 0, 1.23371e+09, 1.48228e+08, 1.16792e+08, 0, 9.34068e+08, 3.46212e+07, 1.14499, 1.60498e+06, 2.59074e+08, 9.57119e+07, 59634.4, 460061, 853458, 1.144e+06, 1.45676e+08, 850.227, 0, 1.60413e+06, 0, 9.96034e+07, 1.48525e+08, 25.9076, 5.72697, 623.062, 0.00464208, 28, 10, 28.5, 28, 9.19166e+09, 256, 64, 0.733902, TR, 0.299273, 4096, 1, 6, 4096, 
14, 0, 1.09758e+09, 1.29305e+08, 1.16304e+08, 0, 8.14829e+08, 3.71462e+07, 1.12446, 1.24612e+06, 2.12684e+08, 4.874e+07, 39113.5, 451811, 681683, 793406, 1.57362e+08, 834.981, 0, 1.24528e+06, 0, 3.88999e+07, 1.63869e+08, 35.1599, 7.37624, 802.492, 0.00672043, 30.8, 10.6, 41.7825, 41.142, 9.19166e+09, 256, 64, 0.733902, TR, 0.299273, 4096, 1, 6, 4096, 
10, 0, 4.98886e+08, 6.07906e+07, 3.75393e+07, 0, 3.83077e+08, 1.74791e+07, 0.988102, 1.54792e+06, 1.19807e+08, 6.70754e+07, 43332.7, 397022, 561689, 1.1501e+06, 7.71174e+07, 733.727, 0, 1.54718e+06, 0, 3.22242e+07, 7.92581e+07, 49.1841, 5.93808, 646.03, 0.0119027, 31.25, 12.8, 48, 33, 9.19166e+09, 256, 64, 0.733902, TR, 0.299273, 4096, 1, 6, 4096, 
7, 0, 3.27067e+08, 3.93746e+07, 2.41893e+07, 0, 2.48122e+08, 1.5381e+07, 0.879628, 1.45048e+06, 9.03164e+07, 7.66175e+07, 52822.3, 353437, 496492, 1.09633e+06, 5.20203e+07, 653.179, 0, 1.44982e+06, 0, 2.79093e+07, 5.37394e+07, 55.0617, 6.337, 689.429, 0.0193752, 34.43, 16, 61.071, 34.285, 9.19166e+09, 256, 64, 0.733902, TR, 0.299273, 4096, 1, 6, 4096, 
5, 0, 2.17335e+08, 2.64232e+07, 1.47874e+07, 0, 1.66508e+08, 9.61635e+06, 0.756216, 1.18465e+06, 7.43429e+07, 5.86284e+07, 49489.8, 303850, 401318, 880199, 4.22723e+07, 561.537, 0, 1.18409e+06, 0, 2.36608e+07, 4.38429e+07, 69.1252, 7.75894, 844.128, 0.0357004, 43.75, 19.2, 76.5, 36, 9.19166e+09, 256, 64, 0.733902, TR, 0.299273, 4096, 1, 6, 4096, 
3, 0, 1.65432e+08, 1.98951e+07, 1.11714e+07, 0, 1.25371e+08, 8.99483e+06, 0.64767, 877866, 6.67544e+07, 4.77519e+07, 54395.4, 260236, 355538, 617111, 3.76585e+07, 480.936, 0, 877385, 0, 2.04703e+07, 3.87956e+07, 80.2721, 10.4705, 1139.13, 0.0632917, 68.26, 30, 120, 48, 9.19166e+09, 256, 64, 0.733902, TR, 0.299273, 4096, 1, 6, 4096, 
2, 0, 1.17626e+08, 1.37815e+07, 8.66461e+06, 0, 8.68452e+07, 8.33424e+06, 0.433791, 679558, 4.20872e+07, 2.62756e+07, 38665.7, 174298, 166775, 504912, 2.66428e+07, 322.117, 0, 679236, 0, 8.83297e+06, 2.72244e+07, 134.454, 13.5259, 1471.54, 0.114992, 120, 42, 157.5, 57, 9.19166e+09, 256, 64, 0.733902, TR, 0.299273, 4096, 1, 6, 4096, 
1, 0, 7.88618e+07, 9.21069e+06, 5.36773e+06, 0, 5.80419e+07, 6.24149e+06, 0.397099, 687526, 3.01122e+07, 3.61562e+07, 52588.8, 159555, 156144, 527653, 1.87562e+07, 294.871, 0, 687231, 0, 6.28531e+06, 1.92757e+07, 138.704, 13.3692, 1454.49, 0.169527, 144, 80, 300, 80, 9.19166e+09, 256, 64, 0.733902, TR, 0.299273, 4096, 1, 6, 4096, 
22, 0, 1.6311e+08, 8.91595e+06, 3.81189e+07, 1.65116e+07, 1.39852e+07, 8.5578e+07, 1.58211, 1.09994e+06, 1.56371e+08, 1.01788e+06, 925.39, 635432, 710255, 455021, 4.8296e+07, 9398.52, 0, 1.09055e+06, 7.34241e+07, 6.79877e+06, 7.61477e+07, 58.4011, 8.35647, 909.136, 0.0512322, 12, 4, 0, 0, 9.19166e+09, 256, 64, -nan, TR, 0, 4096, 1, 6, 4096, 
